timestamp,engajamento,velocidade,credibilidade,viralidade,d_c
2026-01-05 03:00:00,11.416743519186584,1.2411177372922013,0.38572522741406257,0.09105882308878416,0.32309433169008733
2026-01-05 04:00:00,3.1933681293053824,0.9890359040285664,0.3186279382078929,0.5401892527551928,0.5557336850449889
2026-01-05 05:00:00,101.17295509275495,0.8366728486017466,0.33304538666466815,0.5954937186943929,1.0
2026-01-05 06:00:00,37.73967087950999,1.5621677506305396,0.14625334488391525,0.17741078007320887,0.6268393524953755
2026-01-05 07:00:00,71.04371771341901,3.6058727926009677,0.382800104724347,0.37514430537489735,1.0
2026-01-05 08:00:00,238.12655298459754,0.9187494342650706,0.07699853124088624,0.21337470731760938,1.0
2026-01-05 09:00:00,28.673882298329833,3.610104932931834,0.23377794708476907,0.14710977880461137,0.27315663608280466
2026-01-05 10:00:00,52.82819748826726,0.40368727943519056,0.05791958108106647,0.4416851341945602,1.0
2026-01-05 11:00:00,140.87491475385835,1.9890275318489026,0.4175264534361515,0.221325723554963,1.0
2026-01-05 12:00:00,25.980515691739402,2.3022481684991707,0.28713469538748815,0.4225350671038055,1.0
2026-01-05 13:00:00,8.010427855017637,1.080512117124945,0.40168183383886447,0.34134793862159635,1.0
2026-01-05 14:00:00,34.21403038870571,0.645111547907055,0.3203413055105264,0.0315025398505178,0.5352145747406033
2026-01-05 15:00:00,17.580835850006284,3.0150179586749144,0.19241129819512592,0.8030490139156786,0.9009947048010457
2026-01-05 16:00:00,265.4950085880625,1.721341267435668,0.12137226756548619,0.06933814087641002,1.0
2026-01-05 17:00:00,165.08870804845694,7.913803733873288,0.5937987529889985,0.5677310829778546,1.0
2026-01-05 18:00:00,100.34941905205311,3.643387329499155,0.588483913153031,0.5746287918820842,1.0
2026-01-05 19:00:00,205.1519730520813,3.6631475629345855,0.6452053858345956,0.15863054653637454,1.0
2026-01-05 20:00:00,162.79689407405564,0.09242002161228453,0.05994021336491581,0.21074970682416796,1.0
2026-01-05 21:00:00,20.649547635863907,0.9347980980114975,0.3271986044858134,0.13554778420302166,0.9797078487473588
2026-01-05 22:00:00,223.0813405235561,0.5745048442711729,0.43570819124862054,0.740783171097707,1.0
2026-01-05 23:00:00,77.5099901966172,0.1943463531683966,0.11705771042421459,0.11763288228825286,1.0
2026-01-06 00:00:00,164.73482913035662,1.6176787648545075,0.3152433583318881,0.05679520134031745,1.0
2026-01-06 01:00:00,226.42426492862313,2.9628949884026783,0.2701845592318159,0.5602697113587719,1.0
2026-01-06 02:00:00,38.27307164183185,0.7066525104371038,0.18852909032139242,0.3253406903872335,1.0
2026-01-06 03:00:00,11.659216012385084,0.20976525293221412,0.0529470886657081,0.5298963076908211,1.0
2026-01-06 04:00:00,25.868674613938136,0.762363866426846,0.4370713580789457,0.18533530775309004,1.0
2026-01-06 05:00:00,55.70576927486144,1.4688218141819906,0.2658444038753822,0.6478105821065249,1.0
2026-01-06 06:00:00,170.3829726638945,1.3844270140860802,0.6380003527002015,0.09591619341615652,1.0
2026-01-06 07:00:00,197.13449718798333,1.6803182263074805,0.3730571627059251,0.1403124945649524,1.0
2026-01-06 08:00:00,0.6976409181650647,2.267755680840007,0.44380010780508006,0.010002707399579506,0.001365653901560627
2026-01-06 09:00:00,71.48761593385558,1.648692311706594,0.21377178889653473,0.47018324289814617,1.0
2026-01-06 10:00:00,54.02733209186713,3.078509312858096,0.3809340654388347,0.112863041973866,0.7545267021775719
2026-01-06 11:00:00,25.11673382758245,0.7190417864217636,0.44883378246020295,0.16457281125628265,1.0
2026-01-06 12:00:00,12.768039154564681,1.338476941784925,0.09178229042960553,0.6471959126298406,0.5666409658571798
2026-01-06 13:00:00,41.190857986243245,2.541753444608947,0.13869315580855068,0.7659306084039803,1.0
2026-01-06 14:00:00,286.31211226911495,2.056678171124981,0.32028751432597574,0.20638686108241913,1.0
2026-01-06 15:00:00,39.03838028814744,5.32847793478541,0.48156944302448784,0.0447246730732257,0.15779553682426628
2026-01-06 16:00:00,73.1452805760152,0.7474081031055168,0.5967172495565278,0.5278295832957844,1.0
2026-01-06 17:00:00,121.40869768808548,2.574539555402661,0.14017554219581266,0.4622722111197977,1.0
2026-01-06 18:00:00,45.197449896696234,0.9784227870274286,0.12725729956061196,0.19916988342628883,1.0
2026-01-06 19:00:00,356.77981382916994,0.8871799308965874,0.38168416606765004,0.4699489596750244,1.0
2026-01-06 20:00:00,328.2009864541398,3.495391229864798,0.5299107238588214,0.10425183740091647,1.0
2026-01-06 21:00:00,29.006129499220528,1.6343592474968143,0.1334781892887054,0.13483737014469707,0.3194205380735835
2026-01-06 22:00:00,68.76592784638473,2.0308890665169703,0.35134405333862895,0.5365072742217833,1.0
2026-01-06 23:00:00,35.79304600790468,1.0443392994589127,0.006103560023499223,0.02368830996814103,0.004955350001662019
2026-01-07 00:00:00,33.52496763810817,1.096591762955471,0.4425541023903986,0.40587208520410845,1.0
2026-01-07 01:00:00,3.758447776552253,0.37379008587220924,0.5649021782471515,0.5140309685459866,1.0
2026-01-07 02:00:00,94.04920709825932,1.9129809805926505,0.07596586657786783,0.2578235925680682,0.9629098701312073
2026-01-07 03:00:00,69.85196328296385,0.65508809098109,0.40988931262064837,0.2274972485203503,1.0
2026-01-07 04:00:00,5.285108738039248,1.4903336411429342,0.3573210090784216,0.4409860804957965,0.5587967292201558
2026-01-07 05:00:00,32.662592101036935,3.0762007672831184,0.3287097726771964,0.1502560070414008,0.5244214304313279
2026-01-07 06:00:00,238.88609510893403,0.26753262340186557,0.26004301516386796,0.3481252751163444,1.0
2026-01-07 07:00:00,27.386055214207705,9.285047964009935,0.17017951091862796,0.22140546777377873,0.11113246335388889
2026-01-07 08:00:00,15.653086098546975,0.8711312392049194,0.055814057254118005,0.7258397073410009,0.7279485785248969
2026-01-07 09:00:00,67.22721094736363,1.5242788270987508,0.40060769347144554,0.29330827077514104,1.0
2026-01-07 10:00:00,424.40369826152596,2.029044633832771,0.33349466544856976,0.13935971425676139,1.0
2026-01-07 11:00:00,27.71448135597262,0.8454529561593315,0.29528361423256405,0.22794491399478886,1.0
2026-01-07 12:00:00,111.51550102972934,1.1298016353414149,0.42004477621362535,0.26904368070092927,1.0
2026-01-07 13:00:00,143.3887626239463,3.573569344888703,0.07969346397647815,0.1988276703201573,0.6357881531542084
2026-01-07 14:00:00,27.133317233580577,2.847470089304685,0.6321268016383498,0.21289693403171825,1.0
2026-01-07 15:00:00,130.2748928492316,1.3613399412682825,0.5737742936929037,0.22794219286988845,1.0
2026-01-07 16:00:00,45.8522799264304,1.6643068637616987,0.08705499850518209,0.6569275463744843,1.0
2026-01-07 17:00:00,100.05037477317713,1.853993130144874,0.2715322661840062,0.12665269984321528,1.0
2026-01-07 18:00:00,100.38378271376382,2.4948147043460054,0.715672755477098,0.25435135454445146,1.0
2026-01-07 19:00:00,76.73852499523488,2.6233364227822538,0.4464756790649552,0.1565965315798641,1.0
2026-01-07 20:00:00,9.462915881162095,2.5744432755191964,0.479617574105083,0.39519706418856043,0.6967074429448018
2026-01-07 21:00:00,180.3644794246297,1.1913846613690995,0.30231123081132993,0.6847941043343403,1.0
2026-01-07 22:00:00,38.68102936673966,1.8096082867460193,0.27839991953797116,0.5354034203254089,1.0
2026-01-07 23:00:00,20.643210660755653,3.3160419210805396,0.28668523889473485,0.2657271891294945,0.4742404106517578
2026-01-08 00:00:00,4.1629759794345205,6.446221621452101,0.1927901283965856,0.34750222727509156,0.043265433306127754
2026-01-08 01:00:00,89.37784045945834,1.7716230174759928,0.29822624902110567,0.6925688365904368,1.0
2026-01-08 02:00:00,113.18517342673489,1.0618524427389262,0.43838660125905504,0.4968925302523983,1.0
2026-01-08 03:00:00,1.672694755847062,0.8313103274697556,0.13455883593555926,0.34077126149321696,0.09226324026588215
2026-01-08 04:00:00,71.76305845494883,2.5886464662171376,0.3438858323433293,0.20005986463126937,1.0
2026-01-08 05:00:00,25.682414705495766,0.3552606944474044,0.26109401970917206,0.6806251779895767,1.0
2026-01-08 06:00:00,103.61243415476919,2.607172239447941,0.4605529808158423,0.19768254376619213,1.0
2026-01-08 07:00:00,19.160422253913374,2.639660328973902,0.10032933146440585,0.03888419663940255,0.028317706704022255
2026-01-08 08:00:00,117.4212527567719,1.0944327696530607,0.4678958858567005,0.26540333575392405,1.0
2026-01-08 09:00:00,48.89587009811018,1.9959166670409605,0.3963885410944815,0.17107852416166658,1.0
2026-01-08 10:00:00,276.0343817804307,1.3976389377144771,0.23146583200189122,0.19642200702215903,1.0
2026-01-08 11:00:00,14.794441343927895,0.470293960377012,0.4154892781045397,0.25021251499628927,1.0
2026-01-08 12:00:00,41.713243399517175,2.473280451914691,0.1071788696263246,0.4569281741537975,0.8259575064046387
2026-01-08 13:00:00,12.044428503699642,2.3168174058398168,0.2328146859583204,0.5930716174009366,0.7178139651779369
2026-01-08 14:00:00,258.61903971507235,1.1682025867548826,0.6872152968226487,0.04479286003201546,1.0
2026-01-08 15:00:00,209.8333707160994,6.380477914484525,0.2554741248398228,0.836732186222034,1.0
2026-01-08 16:00:00,29.83273700614889,1.6749187827687437,0.23608625324016003,0.1504806911977443,0.6327772022140059
2026-01-08 17:00:00,107.87627390439145,0.23812767877308147,0.3607059036479165,0.3412635663586596,1.0
2026-01-08 18:00:00,169.94840726392212,3.4356639433411016,0.22172941043894864,0.2337693352520995,1.0
2026-01-08 19:00:00,81.01323606865081,2.905534514650533,0.331533995097184,0.2947429480912727,1.0
2026-01-08 20:00:00,75.42794101939461,3.1471584766703615,0.31158650051134357,0.17123055443560936,1.0
2026-01-08 21:00:00,27.687704543790314,0.6895606576509632,0.31245413884920975,0.7966086924484063,1.0
2026-01-08 22:00:00,9.772614047494073,1.9567964103506372,0.14140857150844202,0.5833717341565954,0.4119895705970372
2026-01-08 23:00:00,227.51232251945228,1.6533376093373224,0.3809656256602206,0.7389826718978861,1.0
2026-01-09 00:00:00,230.67744276484268,1.4521230937718004,0.17363821516591457,0.17474272223640158,1.0
2026-01-09 01:00:00,100.26699194828848,4.060868800712432,0.2708319692074906,0.36457883802550556,1.0
2026-01-09 02:00:00,41.40465098113239,1.6926142308699033,0.17043390889761287,0.3924461502230015,1.0
2026-01-09 03:00:00,42.95676158116439,1.2019460153436696,0.3004507842312858,0.2895310023293993,1.0
2026-01-09 04:00:00,129.4465429727118,1.1920957585680907,0.3227947682775647,0.1568490017860902,1.0
2026-01-09 05:00:00,227.40973491072523,0.6412289131551087,0.27424169355325506,0.2700090532437524,1.0
2026-01-09 06:00:00,218.1132569396613,1.8195032920168213,0.2009298737836905,0.25735554249651377,1.0
2026-01-09 07:00:00,151.3562191930903,4.271851676430968,0.16694733574213205,0.4556678169593463,1.0
2026-01-09 08:00:00,102.7310693567705,1.2833031829844477,0.018126622278437483,0.03596507153065467,0.052187963602467746
2026-01-09 09:00:00,8.789172619608406,2.038345883014498,0.358165132666286,0.2034660254793146,0.3142283176648205
2026-01-09 10:00:00,17.62942146834115,1.4341598969318878,0.1673778887064844,0.43383353101823435,0.8926098754255214
2026-01-09 11:00:00,228.82305001775057,1.5576712493067435,0.45158473125295256,0.010308117143414192,0.6838211999803082
2026-01-09 12:00:00,93.24939469655895,2.9965896088262682,0.3805553650694949,0.08080007007402401,0.9568598647923147
2026-01-09 13:00:00,0.9239605610994409,0.6333322098491411,0.20989694444348003,0.01881361444828163,0.005761031027060088
2026-01-09 14:00:00,10.699690143594932,0.39477498643278347,0.12978744003725412,0.42185304774838744,1.0
2026-01-09 15:00:00,108.9162387290241,3.4392194538314786,0.1979965134162349,0.36568266043596603,1.0
2026-01-09 16:00:00,0.5074437051797003,1.0697410937824678,0.5914146627228993,0.05781496804216461,0.016219653329801974
2026-01-09 17:00:00,17.531581610419906,1.2136725570807598,0.4082608071227642,0.6647684975778609,1.0
2026-01-09 18:00:00,79.56978461389316,7.286358949483344,0.22497910179403802,0.6081466079807051,1.0
2026-01-09 19:00:00,117.73152866548126,2.8928474374728803,0.12922649725383745,0.2701086849281698,1.0
2026-01-09 20:00:00,105.54414821352486,0.7813537296907263,0.29772846642964457,0.02231759514873059,0.8975408527779435
2026-01-09 21:00:00,25.39498673080245,3.6046402790641707,0.22931667680757195,0.46038791568250825,0.7437819146505087
2026-01-09 22:00:00,124.54172888985389,2.9400498410770917,0.43937569973592633,0.4940446877883636,1.0
2026-01-09 23:00:00,27.082375905280593,0.023064233734303198,0.09085323086619781,0.3494708090944986,1.0
2026-01-10 00:00:00,39.363490891808446,1.8702220753135583,0.3023838787091215,0.2549546331114848,1.0
2026-01-10 01:00:00,137.23575516657905,0.663579860463495,0.5865483010162521,0.14924053762680817,1.0
2026-01-10 02:00:00,104.87738143027681,1.5551607219271855,0.24501383331667717,0.1366020768312198,1.0
2026-01-10 03:00:00,189.1956077463401,6.459657087671745,0.0820902979243129,0.3017791543558755,0.7255755754088685
2026-01-10 04:00:00,107.18132881697625,3.0850887439463834,0.2392680520801333,0.5424623764801411,1.0
2026-01-10 05:00:00,84.00443055872574,3.3761607914923126,0.22052299529437597,0.2817380551695554,1.0
2026-01-10 06:00:00,9.835706144841048,1.4364536372701695,0.1787350280757862,0.6417384333333754,0.7853832854384399
2026-01-10 07:00:00,45.84163072070201,3.3868745707333843,0.27100663594199437,0.13650871014089042,0.5007272576702059
2026-01-10 08:00:00,30.816014785883116,0.897900782767489,0.3074539560280634,0.6127191116923385,1.0
2026-01-10 09:00:00,27.970020366242128,1.8524328408957655,0.451310657044551,0.32666069993458074,1.0
2026-01-10 10:00:00,361.23094061629257,2.9870834364258387,0.3455996572099178,0.2585049214132997,1.0
2026-01-10 11:00:00,49.938749704002376,2.923897969705116,0.3946364907895297,0.45773496973016176,1.0
2026-01-10 12:00:00,222.6055211248523,0.42128906668388433,0.36388448547233393,0.28362840522169847,1.0
2026-01-10 13:00:00,99.73343857364831,5.553023051241317,0.09943675583309788,0.06770568743697104,0.12091590069704496
2026-01-10 14:00:00,158.38252526883997,0.7518401617157656,0.2857819664340643,0.3264587158559878,1.0
2026-01-10 15:00:00,69.84353243887705,8.140820143795786,0.35759889902932845,0.40228730000487656,1.0
2026-01-10 16:00:00,86.0155902641585,3.0492736952747683,0.4086549787698695,0.22992158919166372,1.0
2026-01-10 17:00:00,67.82934333416935,2.869859954690755,0.5916932992416407,0.5759599905882692,1.0
2026-01-10 18:00:00,21.72148953252385,0.812128634623087,0.21643941611141182,0.31206326378909566,1.0
2026-01-10 19:00:00,128.1761803065804,1.1078655160984516,0.20907979637704355,0.2503583607047993,1.0
2026-01-10 20:00:00,32.957736836626296,5.258934179615845,0.30876380173577783,0.17549081565491267,0.3395786821317105
2026-01-10 21:00:00,2.4616481080688613,4.810713423689673,0.1972995167118193,0.45220459098517757,0.04565385685918928
2026-01-10 22:00:00,103.69687862952739,1.4684350001159316,0.13251122840220583,0.2579267071986771,1.0
2026-01-10 23:00:00,19.493357022482268,1.3717611012566535,0.14791607824753428,0.7870046679756757,1.0
2026-01-11 00:00:00,282.1083147273303,1.403999991973358,0.20945633196867097,0.22569241163007886,1.0
2026-01-11 01:00:00,307.75624127880235,3.6214585729454427,0.062014651082235715,0.4491046562502433,1.0
2026-01-11 02:00:00,246.35098846338414,3.384230338990247,0.5996743624823639,0.6978795769224642,1.0
2026-01-11 03:00:00,46.228739649736674,2.2197199279300235,0.23415911060045572,0.21781235136802948,1.0
2026-01-11 04:00:00,1.5577315371944382,1.866214681816445,0.23242727173717315,0.4151776778168133,0.08054750466494101
2026-01-11 05:00:00,263.552345733189,1.455207872592562,0.3178898596625731,0.1680989755891007,1.0
2026-01-11 06:00:00,55.89382770530613,7.721733888764432,0.05130991560815578,0.5068813196350385,0.18825937295801992
2026-01-11 07:00:00,340.0842016122056,0.4716572159158341,0.5489036230287471,0.25249990409215506,1.0
2026-01-11 08:00:00,331.37354761302055,1.2264083847176945,0.3367030433642731,0.5122899118022335,1.0
2026-01-11 09:00:00,191.7387017179419,2.1089140076211805,0.27588205522720377,0.2752083313312195,1.0
2026-01-11 10:00:00,34.87760681721603,0.3798591149222223,0.3612712227158209,0.47801742614246134,1.0
2026-01-11 11:00:00,48.62919320986936,1.046308417750171,0.2737322232214646,0.11119025268446515,1.0
2026-01-11 12:00:00,190.47266524780798,6.404895600290116,0.2895176373258981,0.10670296405628305,0.9186966089327178
2026-01-11 13:00:00,38.11462314307171,3.229974632329051,0.27794033557785636,0.36034276170469337,1.0
2026-01-11 14:00:00,18.57186162957548,1.0391577316796043,0.07458313925920941,0.5385538807379815,0.7178666618426194
2026-01-11 15:00:00,81.37369920602278,1.012616074058441,0.23235459122671512,0.47538141386848903,1.0
2026-01-11 16:00:00,275.1293470807042,0.4753264268876826,0.331822443402115,0.11795771813204106,1.0
2026-01-11 17:00:00,119.08255977579371,1.164880820346283,0.4371175792493874,0.3645972112200363,1.0
2026-01-11 18:00:00,84.41123364356555,2.513844423767253,0.4465643302366119,0.6425874021036259,1.0
2026-01-11 19:00:00,10.222819734932289,2.2115036147715896,0.15004888735435257,0.44861444402321304,0.3111638103073026
2026-01-11 20:00:00,95.45307155177177,1.2163343239571445,0.2541432138999885,0.1531120340655201,1.0
2026-01-11 21:00:00,461.05697478463173,0.7419359656625989,0.028121276583716964,0.2044208504052968,1.0
